source_file,group,v_s,lemma,pos,literacy_source,literacy_term_id,csv_definition,level_basis,student_definition,example_sentence,example_target_form,subject_category,note_week,reuse_check,final_classification,csv_caution,content_id,vocab_level,level_status,db_headword,db_pos,db_source,db_level,db_subject_category,db_note,db_definition,db_review_status,checks_json,flags_json,verdict,verdict_reason
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,V,임의,명사,schemareading-tooldict,4776,일정한 기준이나 원칙 없이 하고 싶은 대로 함. 또는 대상이나 장소 따위를 일정하게 정하지 아니함.,"literacy.db 실제 저장 level=4, term_id=4776 재조회 확인(2026-09-25 라이브 재검증)",정해진 기준 없이 마음대로 정하는 것,모둠원은 발표 순서를 임의로 정하지 말고 제비뽑기로 정하자고 했습니다.,임의,,,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_4776,4,REVIEW_BOUNDARY,임의,명사,schemareading-tooldict,4,,,일정한 기준이나 원칙 없이 하고 싶은 대로 함. 또는 대상이나 장소 따위를 일정하게 정하지 아니함.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""PASS"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1""}",[],AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,V,자연적,"명사, 관형사",schemareading-tooldict,4778,사람의 손길이 가지 아니한 자연 그대로의 모습을 지닌 것. 또는 사람의 손길이 가지 아니한 자연 그대로의 모습을 지닌.,"literacy.db 실제 저장 level=4, term_id=4778 재조회 확인(2026-09-25 라이브 재검증)",사람이 손대지 않고 자연 그대로 이루어진 것,이 계곡은 사람이 만들지 않은 자연적 풍경으로 유명합니다.,자연적,,,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_4778,4,REVIEW_BOUNDARY,자연적,"명사, 관형사",schemareading-tooldict,4,,,사람의 손길이 가지 아니한 자연 그대로의 모습을 지닌 것. 또는 사람의 손길이 가지 아니한 자연 그대로의 모습을 지닌.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""PASS"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1""}",[],AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,V,저하,명사,schemareading-tooldict,4780,"정도, 수준, 능률 따위가 떨어져 낮아짐.","literacy.db 실제 저장 level=4, term_id=4780 재조회 확인(2026-09-25 라이브 재검증)","정도나 수준, 능률이 떨어져서 낮아지는 것",잠을 충분히 자지 못하면 집중력 저하로 이어질 수 있습니다.,저하,,,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_4780,4,REVIEW_BOUNDARY,저하,명사,schemareading-tooldict,4,,,"정도, 수준, 능률 따위가 떨어져 낮아짐.",검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""PASS"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1""}",[],AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,V,적절,명사,schemareading-tooldict,4782,꼭 맞음. 어떤 기준이나 정도에 맞아 어울리는 상태.,"literacy.db 실제 저장 level=4, term_id=4782 재조회 확인(2026-09-25 라이브 재검증)",상황이나 기준에 딱 맞고 알맞은 상태,발표 시간에 맞게 내용을 적절하게 줄였습니다.,적절,,,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_4782,4,REVIEW_BOUNDARY,적절,명사,schemareading-tooldict,4,,,꼭 맞음. 어떤 기준이나 정도에 맞아 어울리는 상태.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""PASS"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1""}",[],AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,V,점진,명사,schemareading-tooldict,4784,조금씩 앞으로 나아감. 점점 발전함.,"literacy.db 실제 저장 level=4, term_id=4784 재조회 확인(2026-09-25 라이브 재검증)",한 번에 크게 바뀌지 않고 조금씩 앞으로 나아가는 것,우리 반은 줄넘기 목표 횟수를 점진적으로 늘려 나갔습니다.,점진,,,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_4784,4,REVIEW_BOUNDARY,점진,명사,schemareading-tooldict,4,,,조금씩 앞으로 나아감. 점점 발전함.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""PASS"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1""}",[],AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,V,정교,명사,schemareading-tooldict,4785,정밀하고 교묘함.,"literacy.db 실제 저장 level=4, term_id=4785 재조회 확인(2026-09-25 라이브 재검증)",아주 세밀하고 빈틈없이 잘 만들어진 것,장인은 나무를 깎아 정교한 모형 배를 만들었습니다.,정교,,,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_4785,4,REVIEW_BOUNDARY,정교,명사,schemareading-tooldict,4,,,정밀하고 교묘함.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""PASS"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1""}",[],AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,V,존중,명사,schemareading-tooldict,4795,높이어 귀중하게 대함.,"literacy.db 실제 저장 level=4, term_id=4795 재조회 확인(2026-09-25 라이브 재검증)",다른 사람이나 그 생각을 소중하게 여기고 예의를 갖추어 대하는 것,토론할 때는 서로 다른 의견도 존중해야 합니다.,존중,,,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_4795,4,REVIEW_BOUNDARY,존중,명사,schemareading-tooldict,4,,,높이어 귀중하게 대함.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""PASS"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1""}",[],AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,V,준거,명사,schemareading-tooldict,4799,사물의 정도나 성격 따위를 알기 위한 근거나 기준.,"literacy.db 실제 저장 level=4, term_id=4799 재조회 확인(2026-09-25 라이브 재검증)",무엇을 판단하기 위해 기준으로 삼는 근거,선생님은 채점 준거를 미리 알려 주셨습니다.,준거,,,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_4799,4,REVIEW_BOUNDARY,준거,명사,schemareading-tooldict,4,,,사물의 정도나 성격 따위를 알기 위한 근거나 기준.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""PASS"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1""}",[],AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,V,지향,명사,schemareading-tooldict,4808,어떤 목표로 뜻이 쏠리어 향함. 또는 그 방향이나 그쪽으로 쏠리는 의지.,"literacy.db 실제 저장 level=4, term_id=4808 재조회 확인(2026-09-25 라이브 재검증)",어떤 목표를 향해 마음과 뜻이 쏠려 나아가는 것,우리 동아리는 협력을 지향하는 활동을 계획했습니다.,지향,,,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,"파생/혼동 주의: 같은 V L4 목록의 '지양'(4804, 하지 않으려 함)과 형태·발음이 비슷하고 뜻은 반대 - 이번 배치에는 '지향'만 포함, '지양'은 미포함(혼동 위험 회피)",SR_L4CORE_4808,4,REVIEW_BOUNDARY,지향,명사,schemareading-tooldict,4,,,어떤 목표로 뜻이 쏠리어 향함. 또는 그 방향이나 그쪽으로 쏠리는 의지.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""PASS"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1""}","[""결과표 caution 필드 기존 표시: 파생/혼동 주의: 같은 V L4 목록의 '지양'(4804, 하지 않으려 함)과 형태·발음이 비슷하고 뜻은 반대 - 이번 배치에는 '지향'만 포함, '지양'은 미포함(혼동 위험 회피)""]",MEANING_REVIEW,"결과표 caution: 파생/혼동 주의: 같은 V L4 목록의 '지양'(4804, 하지 않으려 함)과 형태·발음이 비슷하고 뜻은 반대 - 이번 배치에는 '지향'만 포함, '지양'은 미포함(혼동 위험 회피)"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,V,직면,명사,schemareading-tooldict,4810,어떠한 일이나 사물을 직접 당하거나 접함.,"literacy.db 실제 저장 level=4, term_id=4810 재조회 확인(2026-09-25 라이브 재검증)",어떤 일이나 문제를 피하지 않고 직접 마주하는 것,우리 모둠은 갑작스러운 문제에 직면했지만 침착하게 해결했습니다.,직면,,,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_4810,4,REVIEW_BOUNDARY,직면,명사,schemareading-tooldict,4,,,어떠한 일이나 사물을 직접 당하거나 접함.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""PASS"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1""}",[],AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,V,축적,명사,schemareading-tooldict,4816,"지식, 경험, 자금 따위를 모아서 쌓음. 또는 모아서 쌓은 것.","literacy.db 실제 저장 level=4, term_id=4816 재조회 확인(2026-09-25 라이브 재검증)","지식이나 경험, 돈 따위를 조금씩 모아서 쌓는 것",꾸준한 독서로 배경지식을 축적할 수 있습니다.,축적,,,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_4816,4,REVIEW_BOUNDARY,축적,명사,schemareading-tooldict,4,,,"지식, 경험, 자금 따위를 모아서 쌓음. 또는 모아서 쌓은 것.",검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""PASS"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1""}",[],AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,V,필연,명사,schemareading-tooldict,4823,사물의 관련이나 일의 결과가 반드시 그렇게 될 수밖에 없음.,"literacy.db 실제 저장 level=4, term_id=4823 재조회 확인(2026-09-25 라이브 재검증)",어떤 일이 다른 방식이 아니라 반드시 그렇게 될 수밖에 없는 것,겨울이 지나면 봄이 오는 것은 필연적인 자연의 흐름입니다.,필연,,,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_4823,4,REVIEW_BOUNDARY,필연,명사,schemareading-tooldict,4,,,사물의 관련이나 일의 결과가 반드시 그렇게 될 수밖에 없음.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""PASS"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1""}",[],AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,S,자기장,명사,schemareading-schema,6392,"자석의 주위, 전류의 주위, 지구의 표면 따위와 같이 자기력이 작용하는 공간.","literacy.db 실제 저장 level=4, term_id=6392 재조회 확인(2026-09-25 라이브 재검증)",자석이나 전류 주위에서 자기력이 미치는 공간,나침반 바늘은 자기장의 방향에 따라 움직입니다.,자기장,물리,1주차 / 소분류: 전류가 만드는 자기장,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_6392,4,REVIEW_BOUNDARY,자기장,,schemareading-schema,4,과학,소분류: 전류가 만드는 자기장 / 주차: 1주차,"자석의 주위, 전류의 주위, 지구의 표면 따위와 같이 자기력이 작용하는 공간.",검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""DB_POS_MISSING"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1"", ""subject_category_match"": ""FAIL""}","[""literacy.db pos가 비어 있어 결과표 pos를 검증할 수 없음"", ""subject_category 불일치: db='과학' vs csv='물리'""]",AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,S,비열,명사,schemareading-schema,6400,"물질 1kg의 온도를 1°C 올리는 데 드는 열량. 물의 비열은 1kcal/(g*°C)로서, 모든 물질 가운데 가장 크다.","literacy.db 실제 저장 level=4, term_id=6400 재조회 확인(2026-09-25 라이브 재검증)",어떤 물질 1kg의 온도를 1도 올리는 데 필요한 열의 양,물은 비열이 커서 다른 물질보다 천천히 데워집니다.,비열,물리,3주차 / 소분류: 열을 받으면 커지는 것들이 있다고?,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_6400,4,REVIEW_BOUNDARY,비열,,schemareading-schema,4,과학,소분류: 열을 받으면 커지는 것들이 있다고? / 주차: 3주차,"물질 1kg의 온도를 1°C 올리는 데 드는 열량. 물의 비열은 1kcal/(g*°C)로서, 모든 물질 가운데 가장 크다.",검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""DB_POS_MISSING"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1"", ""subject_category_match"": ""FAIL""}","[""literacy.db pos가 비어 있어 결과표 pos를 검증할 수 없음"", ""subject_category 불일치: db='과학' vs csv='물리'""]",AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,S,이동거리,명사,schemareading-schema,6403,물체가 운동하는 동안 움직인 거리.,"literacy.db 실제 저장 level=4, term_id=6403 재조회 확인(2026-09-25 라이브 재검증)",물체가 움직이는 동안 실제로 이동한 거리,자동차가 출발점에서 도착점까지 움직인 이동거리를 측정했습니다.,이동거리,물리,4주차 / 소분류: 물체가 어떻게 운동을 할 수 있을까?,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_6403,4,REVIEW_BOUNDARY,이동거리,,schemareading-schema,4,과학,소분류: 물체가 어떻게 운동을 할 수 있을까? / 주차: 4주차,물체가 운동하는 동안 움직인 거리.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""DB_POS_MISSING"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1"", ""subject_category_match"": ""FAIL""}","[""literacy.db pos가 비어 있어 결과표 pos를 검증할 수 없음"", ""subject_category 불일치: db='과학' vs csv='물리'""]",AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,S,해류,명사,schemareading-schema,6418,오랜 기간 동안 일정한 방향으로 흐르는 지속적인 해수의 흐름.,"literacy.db 실제 저장 level=4, term_id=6418 재조회 확인(2026-09-25 라이브 재검증)",바닷물이 오랫동안 일정한 방향으로 흐르는 것,따뜻한 해류를 타고 물고기 떼가 북쪽으로 이동했습니다.,해류,지구과학,7주차 / 소분류: 바닷물의 움직임,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_6418,4,REVIEW_BOUNDARY,해류,,schemareading-schema,4,과학,소분류: 바닷물의 움직임 / 주차: 7주차,오랜 기간 동안 일정한 방향으로 흐르는 지속적인 해수의 흐름.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""DB_POS_MISSING"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1"", ""subject_category_match"": ""FAIL""}","[""literacy.db pos가 비어 있어 결과표 pos를 검증할 수 없음"", ""subject_category 불일치: db='과학' vs csv='지구과학'""]",AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,S,기권의 층상구조,명사,schemareading-schema,6426,"기권을 높이에 따른 기온 변화를 기준으로 하여 4개의 층으로 구분한 것. 지표면에서부터 상층까지 대류권, 성층권, 중간권, 열권으로 나뉜다.","literacy.db 실제 저장 level=4, term_id=6426 재조회 확인(2026-09-25 라이브 재검증)",높이에 따른 기온 변화를 기준으로 대기를 네 개의 층으로 나눈 것,과학 시간에 기권의 층상구조를 그림으로 나타내며 대류권과 성층권의 차이를 배웠습니다.,기권의 층상구조,지구과학,8주차 / 소분류: 뜨거워지는 지구,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_6426,4,REVIEW_BOUNDARY,기권의 층상구조,,schemareading-schema,4,과학,소분류: 뜨거워지는 지구 / 주차: 8주차,"기권을 높이에 따른 기온 변화를 기준으로 하여 4개의 층으로 구분한 것. 지표면에서부터 상층까지 대류권, 성층권, 중간권, 열권으로 나뉜다.",검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""DB_POS_MISSING"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1"", ""subject_category_match"": ""FAIL""}","[""literacy.db pos가 비어 있어 결과표 pos를 검증할 수 없음"", ""subject_category 불일치: db='과학' vs csv='지구과학'""]",AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,S,세포분열,명사,schemareading-schema,6460,일정한 크기에 도달한 세포가 두 개의 세포로 나누어지는 현상.,"literacy.db 실제 저장 level=4, term_id=6460 재조회 확인(2026-09-25 라이브 재검증)",세포가 일정한 크기가 되면 두 개로 나누어지는 현상,우리 몸이 자라는 것은 세포분열이 계속 일어나기 때문입니다.,세포분열,생명과학,14주차 / 소분류: 우리 몸의 성장은 어떻게 이뤄지는가?,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_6460,4,REVIEW_BOUNDARY,세포분열,,schemareading-schema,4,과학,소분류: 우리 몸의 성장은 어떻게 이뤄지는가? / 주차: 14주차,일정한 크기에 도달한 세포가 두 개의 세포로 나누어지는 현상.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""DB_POS_MISSING"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1"", ""subject_category_match"": ""FAIL""}","[""literacy.db pos가 비어 있어 결과표 pos를 검증할 수 없음"", ""subject_category 불일치: db='과학' vs csv='생명과학'""]",AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,S,순물질,명사,schemareading-schema,6476,한 종류의 물질로만 이루어진 물질.,"literacy.db 실제 저장 level=4, term_id=6476 재조회 확인(2026-09-25 라이브 재검증)",다른 것이 섞이지 않고 한 가지 물질로만 이루어진 것,실험에 사용한 증류수는 순물질에 해당합니다.,순물질,화학,17주차 / 소분류: 라면 끓일 때 스프를 넣고 끓이면 100℃ 에도 끓지 않는 이유,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_6476,4,REVIEW_BOUNDARY,순물질,,schemareading-schema,4,과학,소분류: 라면 끓일 때 스프를 넣고 끓이면 100℃ 에도 끓지 않는 이유 / 주차: 17주차,한 종류의 물질로만 이루어진 물질.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""DB_POS_MISSING"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1"", ""subject_category_match"": ""FAIL""}","[""literacy.db pos가 비어 있어 결과표 pos를 검증할 수 없음"", ""subject_category 불일치: db='과학' vs csv='화학'""]",AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,S,사회변동,명사,schemareading-schema,5410,"사회 질서나 구조가 부분적 또는 전체적으로 변화가 나타나는 현상. 즉 한 사회의 질서나 구조, 규범, 가치관 등이 시간이 지나면서 변화하는 것.","literacy.db 실제 저장 level=4, term_id=5410 재조회 확인(2026-09-25 라이브 재검증)","사회의 질서나 구조, 가치관 등이 시간이 지나며 달라지는 현상",교통과 통신의 발달은 사회변동을 빠르게 만들었습니다.,사회변동,일반사회,1주차 / 소분류: 사회 변화의 물결,"vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_5410,4,REVIEW_BOUNDARY,사회변동,,schemareading-schema,4,사회,소분류: 사회 변화의 물결 / 주차: 1주차,"사회 질서나 구조가 부분적 또는 전체적으로 변화가 나타나는 현상. 즉 한 사회의 질서나 구조, 규범, 가치관 등이 시간이 지나면서 변화하는 것.",검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""DB_POS_MISSING"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1"", ""subject_category_match"": ""FAIL""}","[""literacy.db pos가 비어 있어 결과표 pos를 검증할 수 없음"", ""subject_category 불일치: db='사회' vs csv='일반사회'""]",AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,S,고원,명사,schemareading-schema,5427,해발 고도가 높은 곳에 있지만 지형의 높낮이가 크지 않고 평탄한 곳.,"literacy.db 실제 저장 level=4, term_id=5427 재조회 확인(2026-09-25 라이브 재검증)",높은 곳에 있지만 표면이 평평한 넓은 땅,이 지역은 해발 고도가 높은 고원 지대라 여름에도 서늘합니다.,고원,지리,"4주차 / 소분류: 지구가 살아서 움직이는 증거, 산지지형","vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_5427,4,REVIEW_BOUNDARY,고원,,schemareading-schema,4,사회,"소분류: 지구가 살아서 움직이는 증거, 산지지형 / 주차: 4주차",해발 고도가 높은 곳에 있지만 지형의 높낮이가 크지 않고 평탄한 곳.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""DB_POS_MISSING"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1"", ""subject_category_match"": ""FAIL""}","[""literacy.db pos가 비어 있어 결과표 pos를 검증할 수 없음"", ""subject_category 불일치: db='사회' vs csv='지리'""]",AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
schema_reading_phase13_l4_core50_final_20260925.csv,D_29_new_V_S_candidates,S,곶,명사,schemareading-schema,5431,육지가 바다 쪽으로 튀어나와 있는 곳으로 포항의 호미곶 등이 있음.,"literacy.db 실제 저장 level=4, term_id=5431 재조회 확인(2026-09-25 라이브 재검증)",육지가 바다 쪽으로 뾰족하게 튀어나온 곳,배는 곶을 돌아 항구로 들어왔습니다.,곶,사회,"5주차 / 소분류: 바다와 육지의 만남, 해안 지형","vocabulary_contents(5723건, 서버) 전체 lemma 대조 - 0건 일치(REUSE 후보 없음)",NEW_PRIVATE_LOADABLE,,SR_L4CORE_5431,4,REVIEW_BOUNDARY,곶,,schemareading-schema,4,사회,"소분류: 바다와 육지의 만남, 해안 지형 / 주차: 5주차",육지가 바다 쪽으로 튀어나와 있는 곳으로 포항의 호미곶 등이 있음.,검수전,"{""term_exists"": ""PASS"", ""headword_match"": ""PASS"", ""source_match"": ""PASS"", ""level_match"": ""PASS"", ""pos_match"": ""DB_POS_MISSING"", ""definition_verbatim_match"": ""PASS"", ""literacy_db_homonym_row_count"": ""1"", ""subject_category_match"": ""PASS""}","[""literacy.db pos가 비어 있어 결과표 pos를 검증할 수 없음""]",AUTO_PASS,"구조 대조 전부 PASS, caution 없음, literacy.db 내 동형이의 분리 행 없음"
